file,status,error_count,first_error
ClonePair11458.java,PASS,0,""
ClonePair11459.java,PASS,0,""
ClonePair1146.java,PASS,0,""
ClonePair11460.java,PASS,0,""
ClonePair11461.java,PASS,0,""
ClonePair11462.java,PASS,0,""
ClonePair11463.java,PASS,0,""
ClonePair11464.java,PASS,0,""
ClonePair11465.java,PASS,0,""
ClonePair11466.java,PASS,0,""
ClonePair11467.java,PASS,0,""
ClonePair11468.java,PASS,0,""
ClonePair11469.java,PASS,0,""
ClonePair1147.java,PASS,0,""
ClonePair11470.java,PASS,0,""
ClonePair11471.java,PASS,0,""
ClonePair11472.java,PASS,0,""
ClonePair11473.java,PASS,0,""
ClonePair11474.java,PASS,0,""
ClonePair11475.java,PASS,0,""
ClonePair11476.java,PASS,0,""
ClonePair11477.java,PASS,0,""
ClonePair11478.java,PASS,0,""
ClonePair11479.java,PASS,0,""
ClonePair1148.java,PASS,0,""
ClonePair11480.java,PASS,0,""
ClonePair11481.java,PASS,0,""
ClonePair11482.java,PASS,0,""
ClonePair11483.java,PASS,0,""
ClonePair11484.java,PASS,0,""
ClonePair11485.java,PASS,0,""
ClonePair11486.java,PASS,0,""
ClonePair11487.java,PASS,0,""
ClonePair11488.java,PASS,0,""
ClonePair11489.java,PASS,0,""
ClonePair1149.java,PASS,0,""
ClonePair11490.java,PASS,0,""
ClonePair11491.java,PASS,0,""
ClonePair11492.java,PASS,0,""
ClonePair11493.java,PASS,0,""
ClonePair11494.java,PASS,0,""
ClonePair11495.java,PASS,0,""
ClonePair11496.java,PASS,0,""
ClonePair11497.java,PASS,0,""
ClonePair11498.java,PASS,0,""
ClonePair11499.java,PASS,0,""
ClonePair115.java,PASS,0,""
ClonePair1150.java,PASS,0,""
ClonePair11500.java,PASS,0,""
ClonePair11501.java,PASS,0,""
ClonePair11502.java,PASS,0,""
ClonePair11503.java,PASS,0,""
ClonePair11504.java,PASS,0,""
ClonePair11505.java,PASS,0,""
ClonePair11506.java,PASS,0,""
ClonePair11507.java,PASS,0,""
ClonePair11508.java,PASS,0,""
ClonePair11509.java,PASS,0,""
ClonePair1151.java,PASS,0,""
ClonePair11510.java,PASS,0,""
ClonePair11511.java,PASS,0,""
ClonePair11512.java,PASS,0,""
ClonePair11513.java,PASS,0,""
ClonePair11514.java,PASS,0,""
ClonePair11515.java,PASS,0,""
ClonePair11516.java,PASS,0,""
ClonePair11517.java,PASS,0,""
ClonePair11518.java,PASS,0,""
ClonePair11519.java,PASS,0,""
ClonePair1152.java,PASS,0,""
ClonePair11520.java,PASS,0,""
ClonePair11521.java,PASS,0,""
ClonePair11522.java,PASS,0,""
ClonePair11523.java,PASS,0,""
ClonePair11524.java,PASS,0,""
ClonePair11525.java,PASS,0,""
ClonePair11526.java,PASS,0,""
ClonePair11527.java,PASS,0,""
ClonePair11528.java,PASS,0,""
ClonePair11529.java,PASS,0,""
ClonePair1153.java,PASS,0,""
ClonePair11530.java,PASS,0,""
ClonePair11531.java,PASS,0,""
ClonePair11532.java,PASS,0,""
ClonePair11533.java,PASS,0,""
ClonePair11534.java,PASS,0,""
ClonePair11535.java,PASS,0,""
ClonePair11536.java,PASS,0,""
ClonePair11537.java,PASS,0,""
ClonePair11538.java,PASS,0,""
ClonePair11539.java,PASS,0,""
ClonePair1154.java,PASS,0,""
ClonePair11540.java,PASS,0,""
ClonePair11541.java,PASS,0,""
ClonePair11542.java,PASS,0,""
ClonePair11543.java,PASS,0,""
ClonePair11544.java,PASS,0,""
ClonePair11545.java,PASS,0,""
ClonePair11546.java,PASS,0,""
ClonePair11547.java,PASS,0,""
ClonePair11548.java,PASS,0,""
ClonePair11549.java,PASS,0,""
ClonePair1155.java,PASS,0,""
ClonePair11550.java,PASS,0,""
ClonePair11551.java,PASS,0,""
ClonePair11552.java,PASS,0,""
ClonePair11553.java,PASS,0,""
ClonePair11554.java,PASS,0,""
ClonePair11555.java,PASS,0,""
ClonePair11556.java,PASS,0,""
ClonePair11557.java,PASS,0,""
ClonePair11558.java,PASS,0,""
ClonePair11559.java,PASS,0,""
ClonePair1156.java,PASS,0,""
ClonePair11560.java,PASS,0,""
ClonePair11561.java,PASS,0,""
ClonePair11562.java,PASS,0,""
ClonePair11563.java,PASS,0,""
ClonePair11564.java,PASS,0,""
ClonePair11565.java,PASS,0,""
ClonePair11566.java,PASS,0,""
ClonePair11567.java,PASS,0,""
ClonePair11568.java,PASS,0,""
ClonePair11569.java,PASS,0,""
ClonePair1157.java,PASS,0,""
ClonePair11570.java,PASS,0,""
ClonePair11571.java,PASS,0,""
ClonePair11572.java,PASS,0,""
ClonePair11573.java,PASS,0,""
ClonePair11574.java,PASS,0,""
ClonePair11575.java,PASS,0,""
ClonePair11576.java,PASS,0,""
ClonePair11577.java,PASS,0,""
ClonePair11578.java,PASS,0,""
ClonePair11579.java,PASS,0,""
ClonePair1158.java,PASS,0,""
ClonePair11580.java,PASS,0,""
ClonePair11581.java,PASS,0,""
ClonePair11582.java,PASS,0,""
ClonePair11583.java,PASS,0,""
ClonePair11584.java,PASS,0,""
ClonePair11585.java,PASS,0,""
ClonePair11586.java,PASS,0,""
ClonePair11587.java,PASS,0,""
ClonePair11588.java,PASS,0,""
ClonePair11589.java,PASS,0,""
ClonePair1159.java,PASS,0,""
ClonePair11590.java,PASS,0,""
ClonePair11591.java,PASS,0,""
ClonePair11592.java,PASS,0,""
ClonePair11593.java,PASS,0,""
ClonePair11594.java,PASS,0,""
ClonePair11595.java,PASS,0,""
ClonePair11596.java,PASS,0,""
ClonePair11597.java,PASS,0,""
ClonePair11598.java,PASS,0,""
ClonePair11599.java,PASS,0,""
ClonePair116.java,PASS,0,""
ClonePair1160.java,PASS,0,""
ClonePair11600.java,PASS,0,""
ClonePair11601.java,PASS,0,""
ClonePair11602.java,PASS,0,""
ClonePair11603.java,PASS,0,""
ClonePair11604.java,PASS,0,""
ClonePair11605.java,PASS,0,""
ClonePair11606.java,PASS,0,""
ClonePair11607.java,PASS,0,""
ClonePair11608.java,PASS,0,""
ClonePair11609.java,PASS,0,""
ClonePair1161.java,PASS,0,""
ClonePair11610.java,PASS,0,""
ClonePair11611.java,PASS,0,""
ClonePair11612.java,PASS,0,""
ClonePair11613.java,PASS,0,""
ClonePair11614.java,PASS,0,""
ClonePair11615.java,PASS,0,""
ClonePair11616.java,PASS,0,""
ClonePair11617.java,PASS,0,""
ClonePair11618.java,PASS,0,""
ClonePair11619.java,PASS,0,""
ClonePair1162.java,PASS,0,""
ClonePair11620.java,PASS,0,""
ClonePair11621.java,PASS,0,""
ClonePair11622.java,PASS,0,""
ClonePair11623.java,PASS,0,""
ClonePair11624.java,PASS,0,""
ClonePair11625.java,PASS,0,""
ClonePair11626.java,PASS,0,""
ClonePair11627.java,PASS,0,""
ClonePair11628.java,PASS,0,""
ClonePair11629.java,PASS,0,""
ClonePair1163.java,PASS,0,""
ClonePair11630.java,PASS,0,""
ClonePair11631.java,PASS,0,""
ClonePair11632.java,PASS,0,""
ClonePair11633.java,PASS,0,""
ClonePair11634.java,PASS,0,""
ClonePair11635.java,PASS,0,""
ClonePair11636.java,PASS,0,""
ClonePair11637.java,PASS,0,""
ClonePair11638.java,PASS,0,""
ClonePair11639.java,PASS,0,""
ClonePair1164.java,PASS,0,""
ClonePair11640.java,PASS,0,""
ClonePair11641.java,PASS,0,""
ClonePair11642.java,PASS,0,""
ClonePair11643.java,PASS,0,""
ClonePair11644.java,PASS,0,""
ClonePair11645.java,PASS,0,""
ClonePair11646.java,PASS,0,""
ClonePair11647.java,PASS,0,""
ClonePair11648.java,PASS,0,""
ClonePair11649.java,PASS,0,""
ClonePair1165.java,PASS,0,""
ClonePair11650.java,PASS,0,""
ClonePair11651.java,PASS,0,""
ClonePair11652.java,PASS,0,""
ClonePair11653.java,PASS,0,""
ClonePair11654.java,PASS,0,""
ClonePair11655.java,PASS,0,""
ClonePair11656.java,PASS,0,""
ClonePair11657.java,PASS,0,""
ClonePair11658.java,PASS,0,""
ClonePair11659.java,PASS,0,""
ClonePair1166.java,PASS,0,""
ClonePair11660.java,PASS,0,""
ClonePair11661.java,PASS,0,""
ClonePair11662.java,PASS,0,""
ClonePair11663.java,PASS,0,""
ClonePair11664.java,PASS,0,""
ClonePair11665.java,PASS,0,""
ClonePair11666.java,PASS,0,""
ClonePair11667.java,PASS,0,""
ClonePair11668.java,PASS,0,""
ClonePair11669.java,PASS,0,""
ClonePair1167.java,PASS,0,""
ClonePair11670.java,PASS,0,""
ClonePair11671.java,PASS,0,""
ClonePair11672.java,PASS,0,""
ClonePair11673.java,PASS,0,""
ClonePair11674.java,PASS,0,""
ClonePair11675.java,PASS,0,""
ClonePair11676.java,PASS,0,""
ClonePair11677.java,PASS,0,""
ClonePair11678.java,PASS,0,""
ClonePair11679.java,PASS,0,""
ClonePair1168.java,PASS,0,""
ClonePair11680.java,PASS,0,""
ClonePair11681.java,PASS,0,""
ClonePair11682.java,PASS,0,""
ClonePair11683.java,PASS,0,""
ClonePair11684.java,PASS,0,""
ClonePair11685.java,PASS,0,""
ClonePair11686.java,PASS,0,""
ClonePair11687.java,PASS,0,""
ClonePair11688.java,PASS,0,""
ClonePair11689.java,PASS,0,""
ClonePair1169.java,PASS,0,""
ClonePair11690.java,PASS,0,""
ClonePair11691.java,PASS,0,""
ClonePair11692.java,PASS,0,""
ClonePair11693.java,PASS,0,""
ClonePair11694.java,PASS,0,""
ClonePair11695.java,PASS,0,""
ClonePair11696.java,PASS,0,""
ClonePair11697.java,PASS,0,""
ClonePair11698.java,PASS,0,""
ClonePair11699.java,PASS,0,""
ClonePair117.java,PASS,0,""
ClonePair1170.java,PASS,0,""
ClonePair11700.java,PASS,0,""
ClonePair11701.java,PASS,0,""
ClonePair11702.java,PASS,0,""
ClonePair11703.java,PASS,0,""
ClonePair11704.java,PASS,0,""
ClonePair11705.java,PASS,0,""
ClonePair11706.java,PASS,0,""
ClonePair11707.java,PASS,0,""
ClonePair11708.java,PASS,0,""
ClonePair11709.java,PASS,0,""
ClonePair1171.java,PASS,0,""
ClonePair11710.java,PASS,0,""
ClonePair11711.java,PASS,0,""
ClonePair11712.java,PASS,0,""
ClonePair11713.java,PASS,0,""
ClonePair11714.java,PASS,0,""
ClonePair11715.java,PASS,0,""
ClonePair11716.java,PASS,0,""
ClonePair11717.java,PASS,0,""
ClonePair11718.java,PASS,0,""
ClonePair11719.java,PASS,0,""
ClonePair1172.java,PASS,0,""
ClonePair11720.java,PASS,0,""
ClonePair11721.java,PASS,0,""
ClonePair11722.java,PASS,0,""
ClonePair11723.java,PASS,0,""
ClonePair11724.java,PASS,0,""
ClonePair11725.java,PASS,0,""
ClonePair11726.java,PASS,0,""
ClonePair11727.java,PASS,0,""
ClonePair11728.java,PASS,0,""
ClonePair11729.java,PASS,0,""
ClonePair1173.java,PASS,0,""
ClonePair11730.java,PASS,0,""
ClonePair11731.java,PASS,0,""
ClonePair11732.java,PASS,0,""
ClonePair11733.java,PASS,0,""
ClonePair11734.java,PASS,0,""
ClonePair11735.java,PASS,0,""
ClonePair11736.java,PASS,0,""
ClonePair11737.java,PASS,0,""
ClonePair11738.java,PASS,0,""
ClonePair11739.java,PASS,0,""
ClonePair1174.java,PASS,0,""
ClonePair11740.java,PASS,0,""
ClonePair11741.java,PASS,0,""
ClonePair11742.java,PASS,0,""
ClonePair11743.java,PASS,0,""
ClonePair11744.java,PASS,0,""
ClonePair11745.java,PASS,0,""
ClonePair11746.java,PASS,0,""
ClonePair11747.java,PASS,0,""
ClonePair11748.java,PASS,0,""
ClonePair11749.java,PASS,0,""
ClonePair1175.java,PASS,0,""
ClonePair11750.java,PASS,0,""
ClonePair11751.java,PASS,0,""
ClonePair11752.java,PASS,0,""
ClonePair11753.java,PASS,0,""
ClonePair11754.java,PASS,0,""
ClonePair11755.java,PASS,0,""
ClonePair11756.java,PASS,0,""
ClonePair11757.java,PASS,0,""
ClonePair11758.java,PASS,0,""
ClonePair11759.java,PASS,0,""
ClonePair1176.java,PASS,0,""
ClonePair11760.java,PASS,0,""
ClonePair11761.java,PASS,0,""
ClonePair11762.java,PASS,0,""
ClonePair11763.java,PASS,0,""
ClonePair11764.java,PASS,0,""
ClonePair11765.java,PASS,0,""
ClonePair11766.java,PASS,0,""
ClonePair11767.java,PASS,0,""
ClonePair11768.java,PASS,0,""
ClonePair11769.java,PASS,0,""
ClonePair1177.java,PASS,0,""
ClonePair11770.java,PASS,0,""
ClonePair11771.java,PASS,0,""
ClonePair11772.java,PASS,0,""
ClonePair11773.java,PASS,0,""
ClonePair11774.java,PASS,0,""
ClonePair11775.java,PASS,0,""
ClonePair11776.java,PASS,0,""
ClonePair11777.java,PASS,0,""
ClonePair11778.java,PASS,0,""
ClonePair11779.java,PASS,0,""
ClonePair1178.java,PASS,0,""
ClonePair11780.java,PASS,0,""
ClonePair11781.java,PASS,0,""
ClonePair11782.java,PASS,0,""
ClonePair11783.java,PASS,0,""
ClonePair11784.java,PASS,0,""
ClonePair11785.java,PASS,0,""
ClonePair11786.java,PASS,0,""
ClonePair11787.java,PASS,0,""
ClonePair11788.java,PASS,0,""
ClonePair11789.java,PASS,0,""
ClonePair1179.java,PASS,0,""
ClonePair11790.java,PASS,0,""
ClonePair11791.java,PASS,0,""
ClonePair11792.java,PASS,0,""
ClonePair11793.java,PASS,0,""
ClonePair11794.java,PASS,0,""
ClonePair11795.java,PASS,0,""
ClonePair11796.java,PASS,0,""
ClonePair11797.java,PASS,0,""
ClonePair11798.java,PASS,0,""
ClonePair11799.java,PASS,0,""
ClonePair118.java,PASS,0,""
ClonePair1180.java,PASS,0,""
ClonePair11800.java,PASS,0,""
ClonePair11801.java,PASS,0,""
ClonePair11802.java,PASS,0,""
ClonePair11803.java,PASS,0,""
ClonePair11804.java,PASS,0,""
ClonePair11805.java,PASS,0,""
ClonePair11806.java,PASS,0,""
ClonePair11807.java,PASS,0,""
ClonePair11808.java,PASS,0,""
ClonePair11809.java,PASS,0,""
ClonePair1181.java,PASS,0,""
ClonePair11810.java,PASS,0,""
ClonePair11811.java,PASS,0,""
ClonePair11812.java,PASS,0,""
ClonePair11813.java,PASS,0,""
ClonePair11814.java,PASS,0,""
ClonePair11815.java,PASS,0,""
ClonePair11816.java,PASS,0,""
ClonePair11817.java,PASS,0,""
ClonePair11818.java,PASS,0,""
ClonePair11819.java,PASS,0,""
ClonePair1182.java,PASS,0,""
ClonePair11820.java,PASS,0,""
ClonePair11821.java,PASS,0,""
ClonePair11822.java,PASS,0,""
ClonePair11823.java,PASS,0,""
ClonePair11824.java,PASS,0,""
ClonePair11825.java,PASS,0,""
ClonePair11826.java,PASS,0,""
ClonePair11827.java,PASS,0,""
ClonePair11828.java,PASS,0,""
ClonePair11829.java,PASS,0,""
ClonePair1183.java,PASS,0,""
ClonePair11830.java,PASS,0,""
ClonePair11831.java,PASS,0,""
ClonePair11832.java,PASS,0,""
ClonePair11833.java,PASS,0,""
ClonePair11834.java,PASS,0,""
ClonePair11835.java,PASS,0,""
ClonePair11836.java,PASS,0,""
ClonePair11837.java,PASS,0,""
ClonePair11838.java,PASS,0,""
ClonePair11839.java,PASS,0,""
ClonePair1184.java,PASS,0,""
ClonePair11840.java,PASS,0,""
ClonePair11841.java,PASS,0,""
ClonePair11842.java,PASS,0,""
ClonePair11843.java,PASS,0,""
ClonePair11844.java,PASS,0,""
ClonePair11845.java,PASS,0,""
ClonePair11846.java,PASS,0,""
ClonePair11847.java,PASS,0,""
ClonePair11848.java,PASS,0,""
ClonePair11849.java,PASS,0,""
ClonePair1185.java,PASS,0,""
ClonePair11850.java,PASS,0,""
ClonePair11851.java,PASS,0,""
ClonePair11852.java,PASS,0,""
ClonePair11853.java,PASS,0,""
ClonePair11854.java,PASS,0,""
ClonePair11855.java,PASS,0,""
ClonePair11856.java,PASS,0,""
ClonePair11857.java,PASS,0,""
ClonePair11858.java,PASS,0,""
ClonePair11859.java,PASS,0,""
ClonePair1186.java,PASS,0,""
ClonePair11860.java,PASS,0,""
ClonePair11861.java,PASS,0,""
ClonePair11862.java,PASS,0,""
ClonePair11863.java,PASS,0,""
ClonePair11864.java,PASS,0,""
ClonePair11865.java,PASS,0,""
ClonePair11866.java,PASS,0,""
ClonePair11867.java,PASS,0,""
ClonePair11868.java,PASS,0,""
ClonePair11869.java,PASS,0,""
ClonePair1187.java,PASS,0,""
ClonePair11870.java,PASS,0,""
ClonePair11871.java,PASS,0,""
ClonePair11872.java,PASS,0,""
ClonePair11873.java,PASS,0,""
ClonePair11874.java,PASS,0,""
ClonePair11875.java,PASS,0,""
ClonePair11876.java,PASS,0,""
ClonePair11877.java,PASS,0,""
ClonePair11878.java,PASS,0,""
ClonePair11879.java,PASS,0,""
ClonePair1188.java,PASS,0,""
ClonePair11880.java,PASS,0,""
ClonePair11881.java,PASS,0,""
ClonePair11882.java,PASS,0,""
ClonePair11883.java,PASS,0,""
ClonePair11884.java,PASS,0,""
ClonePair11885.java,PASS,0,""
ClonePair11886.java,PASS,0,""
ClonePair11887.java,PASS,0,""
ClonePair11888.java,PASS,0,""
ClonePair11889.java,PASS,0,""
ClonePair1189.java,PASS,0,""
ClonePair11890.java,PASS,0,""
ClonePair11891.java,PASS,0,""
ClonePair11892.java,PASS,0,""
ClonePair11893.java,PASS,0,""
ClonePair11894.java,PASS,0,""
ClonePair11895.java,PASS,0,""
ClonePair11896.java,PASS,0,""
ClonePair11897.java,PASS,0,""
ClonePair11898.java,PASS,0,""
ClonePair11899.java,PASS,0,""
ClonePair119.java,PASS,0,""
ClonePair1190.java,PASS,0,""
ClonePair11900.java,PASS,0,""
ClonePair11901.java,PASS,0,""
ClonePair11902.java,PASS,0,""
ClonePair11903.java,PASS,0,""
ClonePair11904.java,PASS,0,""
ClonePair11905.java,PASS,0,""
ClonePair11906.java,PASS,0,""
ClonePair11907.java,PASS,0,""
ClonePair11908.java,PASS,0,""
ClonePair11909.java,PASS,0,""
ClonePair1191.java,PASS,0,""
ClonePair11910.java,PASS,0,""
ClonePair11911.java,PASS,0,""
ClonePair11912.java,PASS,0,""
ClonePair11913.java,PASS,0,""
ClonePair11914.java,PASS,0,""
ClonePair11915.java,PASS,0,""
ClonePair11916.java,PASS,0,""
ClonePair11917.java,PASS,0,""
ClonePair11918.java,PASS,0,""
ClonePair11919.java,PASS,0,""
ClonePair1192.java,PASS,0,""
ClonePair11920.java,PASS,0,""
ClonePair11921.java,PASS,0,""
ClonePair11922.java,PASS,0,""
ClonePair11923.java,PASS,0,""
ClonePair11924.java,PASS,0,""
ClonePair11925.java,PASS,0,""
ClonePair11926.java,PASS,0,""
ClonePair11927.java,PASS,0,""
ClonePair11928.java,PASS,0,""
ClonePair11929.java,PASS,0,""
ClonePair1193.java,PASS,0,""
ClonePair11930.java,PASS,0,""
ClonePair11931.java,PASS,0,""
ClonePair11932.java,PASS,0,""
ClonePair11933.java,PASS,0,""
ClonePair11934.java,PASS,0,""
ClonePair11935.java,PASS,0,""
ClonePair11936.java,PASS,0,""
ClonePair11937.java,PASS,0,""
ClonePair11938.java,PASS,0,""
ClonePair11939.java,PASS,0,""
ClonePair1194.java,PASS,0,""
ClonePair11940.java,PASS,0,""
ClonePair11941.java,PASS,0,""
ClonePair11942.java,PASS,0,""
ClonePair11943.java,PASS,0,""
ClonePair11944.java,PASS,0,""
ClonePair11945.java,PASS,0,""
ClonePair11946.java,PASS,0,""
ClonePair11947.java,PASS,0,""
ClonePair11948.java,PASS,0,""
ClonePair11949.java,PASS,0,""
ClonePair1195.java,PASS,0,""
ClonePair11950.java,PASS,0,""
ClonePair11951.java,PASS,0,""
ClonePair11952.java,PASS,0,""
ClonePair11953.java,PASS,0,""
ClonePair11954.java,PASS,0,""
ClonePair11955.java,PASS,0,""
ClonePair11956.java,PASS,0,""
ClonePair11957.java,PASS,0,""
ClonePair11958.java,PASS,0,""
ClonePair11959.java,PASS,0,""
ClonePair1196.java,PASS,0,""
ClonePair11960.java,PASS,0,""
ClonePair11961.java,PASS,0,""
ClonePair11962.java,PASS,0,""
ClonePair11963.java,PASS,0,""
ClonePair11964.java,PASS,0,""
ClonePair11965.java,PASS,0,""
ClonePair11966.java,PASS,0,""
ClonePair11967.java,PASS,0,""
ClonePair11968.java,PASS,0,""
ClonePair11969.java,PASS,0,""
ClonePair1197.java,PASS,0,""
ClonePair11970.java,PASS,0,""
ClonePair11971.java,PASS,0,""
ClonePair11972.java,PASS,0,""
ClonePair11973.java,PASS,0,""
ClonePair11974.java,PASS,0,""
ClonePair11975.java,PASS,0,""
ClonePair11976.java,PASS,0,""
ClonePair11977.java,PASS,0,""
ClonePair11978.java,PASS,0,""
ClonePair11979.java,PASS,0,""
ClonePair1198.java,PASS,0,""
ClonePair11980.java,PASS,0,""
ClonePair11981.java,PASS,0,""
ClonePair11982.java,PASS,0,""
ClonePair11983.java,PASS,0,""
ClonePair11984.java,PASS,0,""
ClonePair11985.java,PASS,0,""
ClonePair11986.java,PASS,0,""
ClonePair11987.java,PASS,0,""
ClonePair11988.java,PASS,0,""
ClonePair11989.java,PASS,0,""
ClonePair1199.java,PASS,0,""
ClonePair11990.java,PASS,0,""
ClonePair11991.java,PASS,0,""
ClonePair11992.java,PASS,0,""
ClonePair11993.java,PASS,0,""
ClonePair11994.java,PASS,0,""
ClonePair11995.java,PASS,0,""
ClonePair11996.java,PASS,0,""
ClonePair11997.java,PASS,0,""
ClonePair11998.java,PASS,0,""
ClonePair11999.java,PASS,0,""
ClonePair12.java,PASS,0,""
ClonePair120.java,PASS,0,""
ClonePair1200.java,PASS,0,""
ClonePair12000.java,PASS,0,""
ClonePair12001.java,PASS,0,""
ClonePair12002.java,PASS,0,""
ClonePair12003.java,PASS,0,""
ClonePair12004.java,PASS,0,""
ClonePair12005.java,PASS,0,""
ClonePair12006.java,PASS,0,""
ClonePair12007.java,PASS,0,""
ClonePair12008.java,PASS,0,""
ClonePair12009.java,PASS,0,""
ClonePair1201.java,PASS,0,""
ClonePair12010.java,PASS,0,""
ClonePair12011.java,PASS,0,""
ClonePair12012.java,PASS,0,""
ClonePair12013.java,PASS,0,""
ClonePair12014.java,PASS,0,""
ClonePair12015.java,PASS,0,""
ClonePair12016.java,PASS,0,""
ClonePair12017.java,PASS,0,""
ClonePair12018.java,PASS,0,""
ClonePair12019.java,PASS,0,""
ClonePair1202.java,PASS,0,""
ClonePair12020.java,PASS,0,""
ClonePair12021.java,PASS,0,""
ClonePair12022.java,PASS,0,""
ClonePair12023.java,PASS,0,""
ClonePair12024.java,PASS,0,""
ClonePair12025.java,PASS,0,""
ClonePair12026.java,PASS,0,""
ClonePair12027.java,PASS,0,""
ClonePair12028.java,PASS,0,""
ClonePair12029.java,PASS,0,""
ClonePair1203.java,PASS,0,""
ClonePair12030.java,PASS,0,""
ClonePair12031.java,PASS,0,""
ClonePair12032.java,PASS,0,""
ClonePair12033.java,PASS,0,""
ClonePair12034.java,PASS,0,""
ClonePair12035.java,PASS,0,""
ClonePair12036.java,PASS,0,""
ClonePair12037.java,PASS,0,""
ClonePair12038.java,PASS,0,""
ClonePair12039.java,PASS,0,""
ClonePair1204.java,PASS,0,""
ClonePair12040.java,PASS,0,""
ClonePair12041.java,PASS,0,""
ClonePair12042.java,PASS,0,""
ClonePair12043.java,PASS,0,""
ClonePair12044.java,PASS,0,""
ClonePair12045.java,PASS,0,""
ClonePair12046.java,PASS,0,""
ClonePair12047.java,PASS,0,""
ClonePair12048.java,PASS,0,""
ClonePair12049.java,PASS,0,""
ClonePair1205.java,PASS,0,""
ClonePair12050.java,PASS,0,""
ClonePair12051.java,PASS,0,""
ClonePair12052.java,PASS,0,""
ClonePair12053.java,PASS,0,""
ClonePair12054.java,PASS,0,""
ClonePair12055.java,PASS,0,""
ClonePair12056.java,PASS,0,""
ClonePair12057.java,PASS,0,""
ClonePair12058.java,PASS,0,""
ClonePair12059.java,PASS,0,""
ClonePair1206.java,PASS,0,""
ClonePair12060.java,PASS,0,""
ClonePair12061.java,PASS,0,""
ClonePair12062.java,PASS,0,""
ClonePair12063.java,PASS,0,""
ClonePair12064.java,PASS,0,""
ClonePair12065.java,PASS,0,""
ClonePair12066.java,PASS,0,""
ClonePair12067.java,PASS,0,""
ClonePair12068.java,PASS,0,""
ClonePair12069.java,PASS,0,""
ClonePair1207.java,PASS,0,""
ClonePair12070.java,PASS,0,""
ClonePair12071.java,PASS,0,""
ClonePair12072.java,PASS,0,""
ClonePair12073.java,PASS,0,""
ClonePair12074.java,PASS,0,""
ClonePair12075.java,PASS,0,""
ClonePair12076.java,PASS,0,""
ClonePair12077.java,PASS,0,""
ClonePair12078.java,PASS,0,""
ClonePair12079.java,PASS,0,""
ClonePair1208.java,PASS,0,""
ClonePair12080.java,PASS,0,""
ClonePair12081.java,PASS,0,""
ClonePair12082.java,PASS,0,""
ClonePair12083.java,PASS,0,""
ClonePair12084.java,PASS,0,""
ClonePair12085.java,PASS,0,""
ClonePair12086.java,PASS,0,""
ClonePair12087.java,PASS,0,""
ClonePair12088.java,PASS,0,""
ClonePair12089.java,PASS,0,""
ClonePair1209.java,PASS,0,""
ClonePair12090.java,PASS,0,""
ClonePair12091.java,PASS,0,""
ClonePair12092.java,PASS,0,""
ClonePair12093.java,PASS,0,""
ClonePair12094.java,PASS,0,""
ClonePair12095.java,PASS,0,""
ClonePair12096.java,PASS,0,""
ClonePair12097.java,PASS,0,""
ClonePair12098.java,PASS,0,""
ClonePair12099.java,PASS,0,""
ClonePair121.java,PASS,0,""
ClonePair1210.java,PASS,0,""
ClonePair12100.java,PASS,0,""
ClonePair12101.java,PASS,0,""
ClonePair12102.java,PASS,0,""
ClonePair12103.java,PASS,0,""
ClonePair12104.java,PASS,0,""
ClonePair12105.java,PASS,0,""
ClonePair12106.java,PASS,0,""
ClonePair12107.java,PASS,0,""
ClonePair12108.java,PASS,0,""
ClonePair12109.java,PASS,0,""
ClonePair1211.java,PASS,0,""
ClonePair12110.java,PASS,0,""
ClonePair12111.java,PASS,0,""
ClonePair12112.java,PASS,0,""
ClonePair12113.java,PASS,0,""
ClonePair12114.java,PASS,0,""
ClonePair12115.java,PASS,0,""
ClonePair12116.java,PASS,0,""
ClonePair12117.java,PASS,0,""
ClonePair12118.java,PASS,0,""
ClonePair12119.java,PASS,0,""
ClonePair1212.java,PASS,0,""
ClonePair12120.java,PASS,0,""
ClonePair12121.java,PASS,0,""
ClonePair12122.java,PASS,0,""
ClonePair12123.java,PASS,0,""
ClonePair12124.java,PASS,0,""
ClonePair12125.java,PASS,0,""
ClonePair12126.java,PASS,0,""
ClonePair12127.java,PASS,0,""
ClonePair12128.java,PASS,0,""
ClonePair12129.java,PASS,0,""
ClonePair1213.java,PASS,0,""
ClonePair12130.java,PASS,0,""
ClonePair12131.java,PASS,0,""
ClonePair12132.java,PASS,0,""
ClonePair12133.java,PASS,0,""
ClonePair12134.java,PASS,0,""
ClonePair12135.java,PASS,0,""
ClonePair12136.java,PASS,0,""
ClonePair12137.java,PASS,0,""
ClonePair12138.java,PASS,0,""
ClonePair12139.java,PASS,0,""
ClonePair1214.java,PASS,0,""
ClonePair12140.java,PASS,0,""
ClonePair12141.java,PASS,0,""
ClonePair12142.java,PASS,0,""
ClonePair12143.java,PASS,0,""
ClonePair12144.java,PASS,0,""
ClonePair12145.java,PASS,0,""
ClonePair12146.java,PASS,0,""
ClonePair12147.java,PASS,0,""
ClonePair12148.java,PASS,0,""
ClonePair12149.java,PASS,0,""
ClonePair1215.java,PASS,0,""
ClonePair12150.java,PASS,0,""
ClonePair12151.java,PASS,0,""
ClonePair12152.java,PASS,0,""
ClonePair12153.java,PASS,0,""
ClonePair12154.java,PASS,0,""
ClonePair12155.java,PASS,0,""
ClonePair12156.java,PASS,0,""
